"SNR","outMy","outGt","outEp","outLassoTest"
0,0.025,0.06,0.05,NA
0,0.04,0.05,0.05,NA
0,0.04,0.045,0.075,NA
0,0.04,0.045,0.045,NA
0,0.035,0.04,0.06,NA
0,0.055,0.06,0.065,NA
0,0.06,0.07,0.06,NA
0,0.01,0.02,0.045,NA
0,0.045,0.055,0.055,NA
0,0.05,0.06,0.035,NA
0,0.035,0.035,0.04,NA
0,0.035,0.045,0.06,NA
0,0.025,0.025,0.04,NA
0,0.045,0.045,0.045,NA
0,0.02,0.03,0.03,NA
0,0.045,0.065,0.055,NA
0,0.05,0.07,0.05,NA
0,0.01,0.025,0.045,NA
0,0.045,0.055,0.045,NA
0,0.05,0.065,0.065,NA
0,0.06,0.09,0.06,NA
0,0.02,0.035,0.055,NA
0,0.035,0.05,0.055,NA
0,0.065,0.065,0.1,NA
0,0.04,0.045,0.04,NA
0,0.045,0.04,0.03,NA
0,0.04,0.05,0.05,NA
0,0.035,0.03,0.045,NA
0,0.03,0.03,0.04,NA
0,0.03,0.045,0.04,NA
0,0.025,0.03,0.03,NA
0,0.03,0.035,0.045,NA
0,0.025,0.035,0.055,NA
0,0.025,0.04,0.075,NA
0,0.035,0.04,0.03,NA
0,0.075,0.095,0.07,NA
0,0.025,0.045,0.045,NA
0,0.035,0.045,0.04,NA
0,0.045,0.055,0.04,NA
0,0.02,0.025,0.03,NA
0,0.04,0.05,0.04,NA
0,0.04,0.05,0.05,NA
0,0.065,0.095,0.085,NA
0,0.055,0.065,0.075,NA
0,0.035,0.05,0.06,NA
0,0.045,0.07,0.06,NA
0,0.015,0.02,0.045,NA
0,0.05,0.06,0.05,NA
0,0.035,0.04,0.065,NA
0,0.04,0.045,0.05,NA
0,0.025,0.03,0.045,NA
0,0.025,0.05,0.04,NA
0,0.02,0.045,0.045,NA
0,0.03,0.035,0.04,NA
0,0.03,0.045,0.035,NA
0,0.03,0.025,0.035,NA
0,0.06,0.08,0.085,NA
0,0.04,0.05,0.06,NA
0,0.03,0.04,0.045,NA
0,0.03,0.045,0.05,NA
0,0.02,0.02,0.045,NA
0,0.045,0.045,0.05,NA
0,0.06,0.07,0.07,NA
0,0.045,0.05,0.055,NA
0,0.03,0.04,0.035,NA
0,0.04,0.05,0.045,NA
0,0.015,0.03,0.045,NA
0,0.055,0.065,0.085,NA
0,0.035,0.035,0.04,NA
0,0.045,0.065,0.055,NA
0,0.04,0.05,0.05,NA
0,0.04,0.05,0.055,NA
0,0.055,0.06,0.065,NA
0,0.015,0.03,0.045,NA
0,0.055,0.07,0.07,NA
0,0.07,0.09,0.055,NA
0,0.04,0.055,0.045,NA
0,0.035,0.05,0.04,NA
0,0.03,0.03,0.045,NA
0,0.035,0.05,0.05,NA
0,0.055,0.06,0.05,NA
0,0.05,0.045,0.05,NA
0,0.03,0.05,0.045,NA
0,0.02,0.055,0.075,NA
0,0.05,0.065,0.045,NA
0,0.045,0.055,0.045,NA
0,0.04,0.04,0.04,NA
0,0.03,0.055,0.045,NA
0,0.065,0.075,0.07,NA
0,0.03,0.03,0.035,NA
0,0.045,0.045,0.055,NA
0,0.015,0.025,0.05,NA
0,0.025,0.04,0.065,NA
0,0.02,0.025,0.03,NA
0,0.045,0.055,0.06,NA
0,0.025,0.045,0.03,NA
0,0.085,0.095,0.135,NA
0,0.03,0.045,0.055,NA
0,0.045,0.055,0.04,NA
0,0.02,0.035,0.06,NA
20,1,1,1,NA
20,0.99,1,0.96,NA
20,0.005,0.015,0,NA
20,0.99,0.99,0.965,NA
20,0,0,0,NA
20,0.005,0.005,0.185,NA
20,0,0,0.005,NA
20,0,0,0,NA
20,0.015,0.07,0.17,NA
20,0.45,0.705,0.265,NA
20,0,0,0,NA
20,0.125,0.25,0,NA
20,0.085,0.115,1,NA
20,0.035,0.035,0.505,NA
20,0.02,0.05,0.815,NA
20,0.285,0.47,0.735,NA
20,0.07,0.075,0.185,NA
20,0.65,0.615,0,NA
20,0.11,0,0.635,NA
20,0.58,0.545,1,NA
20,0.01,0.005,0,NA
20,0.55,0.775,0.92,NA
20,0.285,0.295,0.25,NA
20,0.06,0.05,0.82,NA
20,0,0,0.025,NA
20,0.015,0.01,0.595,NA
20,0.08,0.195,0.01,NA
20,0,0,0,NA
20,0,0.045,0,NA
